type,category,`weekdays,date,regularity,priority,parameters,subcategory,account,recurring_id,start,end,title,amount,tags
Income,Scale Up Salary,,2047-04-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Scale Up Salary,,2047-05-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Scale Up Salary,,2047-06-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Scale Up Salary,,2047-07-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Scale Up Salary,,2047-08-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Scale Up Salary,,2047-09-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Scale Up Salary,,2047-10-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Scale Up Salary,,2047-11-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Scale Up Salary,,2047-12-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Scale Up Salary,,2048-01-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Scale Up Salary,,2048-02-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Scale Up Salary,,2048-03-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Scale Up Salary,,2048-04-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Scale Up Salary,,2048-05-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Scale Up Salary,,2048-06-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Scale Up Salary,,2048-07-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Scale Up Salary,,2048-08-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Scale Up Salary,,2048-09-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Scale Up Salary,,2048-10-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Scale Up Salary,,2048-11-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Scale Up Salary,,2048-12-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Scale Up Salary,,2049-01-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Scale Up Salary,,2049-02-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Scale Up Salary,,2049-03-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Scale Up Salary,,2049-04-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Scale Up Salary,,2049-05-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Scale Up Salary,,2049-06-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Scale Up Salary,,2049-07-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Scale Up Salary,,2049-08-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Scale Up Salary,,2049-09-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Scale Up Salary,,2049-10-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Scale Up Salary,,2049-11-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Scale Up Salary,,2049-12-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Scale Up Salary,,2050-01-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Scale Up Salary,,2050-02-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Scale Up Salary,,2050-03-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Scale Up Salary,,2050-04-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Scale Up Salary,,2050-05-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Scale Up Salary,,2050-06-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Scale Up Salary,,2050-07-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Scale Up Salary,,2050-08-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Scale Up Salary,,2050-09-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Scale Up Salary,,2050-10-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Scale Up Salary,,2050-11-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Scale Up Salary,,2050-12-05T00:00:00.000Z,,,,,,,,,Tr Scale Up,150000.00,salary
Income,Gruns Salary,,2026-04-03T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2026-04-10T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2026-04-17T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2026-04-24T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2026-05-01T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2026-05-08T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2026-05-15T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2026-05-22T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2026-05-29T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2026-06-05T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2026-06-12T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2026-06-19T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2026-06-26T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2026-07-03T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2026-07-10T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2026-07-17T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2026-07-24T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2026-07-31T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2026-08-07T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2026-08-14T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2026-08-21T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2026-08-28T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2026-09-04T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2026-09-11T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2026-09-18T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2026-09-25T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2026-10-02T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2026-10-09T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2026-10-16T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2026-10-23T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2026-10-30T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2026-11-06T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2026-11-13T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2026-11-20T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2026-11-27T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2026-12-04T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2026-12-11T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2026-12-18T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2026-12-25T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-01-01T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-01-08T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-01-15T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-01-22T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-01-29T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-02-05T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-02-12T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-02-19T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-02-26T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-03-05T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-03-12T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-03-19T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-03-26T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-04-02T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-04-09T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-04-16T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-04-23T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-04-30T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-05-07T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-05-14T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-05-21T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-05-28T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-06-04T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-06-11T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-06-18T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-06-25T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-07-02T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-07-09T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-07-16T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-07-23T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-07-30T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-08-06T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-08-13T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-08-20T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-08-27T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-09-03T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-09-10T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-09-17T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-09-24T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-10-01T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-10-08T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-10-15T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-10-22T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-10-29T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-11-05T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-11-12T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-11-19T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-11-26T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-12-03T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-12-10T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-12-17T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-12-24T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2027-12-31T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-01-07T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-01-14T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-01-21T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-01-28T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-02-04T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-02-11T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-02-18T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-02-25T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-03-03T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-03-10T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-03-17T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-03-24T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-03-31T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-04-07T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-04-14T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-04-21T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-04-28T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-05-05T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-05-12T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-05-19T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-05-26T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-06-02T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-06-09T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-06-16T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-06-23T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-06-30T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-07-07T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-07-14T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-07-21T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-07-28T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-08-04T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-08-11T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-08-18T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-08-25T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-09-01T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-09-08T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-09-15T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-09-22T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-09-29T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-10-06T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-10-13T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-10-20T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-10-27T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-11-03T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-11-10T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-11-17T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-11-24T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-12-01T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-12-08T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-12-15T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-12-22T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2028-12-29T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-01-05T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-01-12T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-01-19T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-01-26T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-02-02T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-02-09T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-02-16T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-02-23T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-03-02T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-03-09T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-03-16T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-03-23T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-03-30T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-04-06T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-04-13T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-04-20T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-04-27T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-05-04T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-05-11T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-05-18T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-05-25T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-06-01T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-06-08T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-06-15T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-06-22T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-06-29T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-07-06T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-07-13T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-07-20T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-07-27T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-08-03T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-08-10T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-08-17T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-08-24T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-08-31T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-09-07T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-09-14T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-09-21T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-09-28T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-10-05T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-10-12T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-10-19T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-10-26T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-11-02T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-11-09T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-11-16T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-11-23T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-11-30T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-12-07T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-12-14T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-12-21T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2029-12-28T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2030-01-04T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2030-01-11T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2030-01-18T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2030-01-25T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2030-02-01T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2030-02-08T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2030-02-15T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2030-02-22T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2030-03-01T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2030-03-08T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2030-03-15T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2030-03-22T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2030-03-29T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2030-04-05T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2030-04-12T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
Income,Gruns Salary,,2030-04-19T00:00:00.000Z,,,,,,,,,Tr Gruns,23000.00,weekly
