category,end,regularity,title,start,`weekdays,priority,subcategory,tags,recurring_id,account,date,type,amount,parameters
Household,,,Drinking Water,,,,,weekly,,,2027-11-06T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-11-13T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-11-20T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-11-27T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-12-04T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-12-11T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-12-18T00:00:00.000Z,Expense,100.00,
Household,,,Drinking Water,,,,,weekly,,,2027-12-25T00:00:00.000Z,Expense,100.00,
Health,,,Chill Pill,,,,,"monthly, bills",,,2026-04-04T00:00:00.000Z,Expense,2000.00,
Health,,,Chill Pill,,,,,"monthly, bills",,,2026-05-02T00:00:00.000Z,Expense,2000.00,
Health,,,Chill Pill,,,,,"monthly, bills",,,2026-06-06T00:00:00.000Z,Expense,2000.00,
Health,,,Chill Pill,,,,,"monthly, bills",,,2026-07-04T00:00:00.000Z,Expense,2000.00,
Health,,,Chill Pill,,,,,"monthly, bills",,,2026-08-01T00:00:00.000Z,Expense,2000.00,
Health,,,Chill Pill,,,,,"monthly, bills",,,2026-09-05T00:00:00.000Z,Expense,2000.00,
Health,,,Chill Pill,,,,,"monthly, bills",,,2026-10-03T00:00:00.000Z,Expense,2000.00,
Health,,,Chill Pill,,,,,"monthly, bills",,,2026-11-07T00:00:00.000Z,Expense,2000.00,
Health,,,Chill Pill,,,,,"monthly, bills",,,2026-12-05T00:00:00.000Z,Expense,2000.00,
Health,,,Chill Pill,,,,,"monthly, bills",,,2027-01-02T00:00:00.000Z,Expense,2000.00,
Health,,,Chill Pill,,,,,"monthly, bills",,,2027-02-06T00:00:00.000Z,Expense,2000.00,
Health,,,Chill Pill,,,,,"monthly, bills",,,2027-03-06T00:00:00.000Z,Expense,2000.00,
Health,,,Chill Pill,,,,,"monthly, bills",,,2027-04-03T00:00:00.000Z,Expense,2000.00,
Health,,,Chill Pill,,,,,"monthly, bills",,,2027-05-01T00:00:00.000Z,Expense,2000.00,
Health,,,Chill Pill,,,,,"monthly, bills",,,2027-06-05T00:00:00.000Z,Expense,2000.00,
Health,,,Chill Pill,,,,,"monthly, bills",,,2027-07-03T00:00:00.000Z,Expense,2000.00,
Health,,,Chill Pill,,,,,"monthly, bills",,,2027-08-07T00:00:00.000Z,Expense,2000.00,
Health,,,Chill Pill,,,,,"monthly, bills",,,2027-09-04T00:00:00.000Z,Expense,2000.00,
Health,,,Chill Pill,,,,,"monthly, bills",,,2027-10-02T00:00:00.000Z,Expense,2000.00,
Health,,,Chill Pill,,,,,"monthly, bills",,,2027-11-06T00:00:00.000Z,Expense,2000.00,
Health,,,Chill Pill,,,,,"monthly, bills",,,2027-12-04T00:00:00.000Z,Expense,2000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2026-04-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2026-05-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2026-06-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2026-07-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2026-08-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2026-09-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2026-10-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2026-11-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2026-12-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2027-01-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2027-02-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2027-03-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2027-04-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2027-05-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2027-06-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2027-07-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2027-08-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2027-09-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2027-10-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2027-11-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2027-12-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2028-01-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2028-02-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2028-03-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2028-04-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2028-05-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2028-06-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2028-07-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2028-08-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2028-09-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2028-10-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2028-11-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2028-12-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2029-01-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2029-02-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2029-03-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2029-04-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2029-05-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2029-06-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2029-07-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2029-08-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2029-09-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2029-10-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2029-11-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2029-12-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2030-01-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2030-02-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2030-03-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2030-04-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2030-05-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2030-06-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2030-07-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2030-08-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2030-09-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2030-10-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2030-11-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2030-12-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2031-01-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2031-02-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2031-03-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2031-04-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2031-05-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2031-06-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2031-07-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2031-08-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2031-09-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2031-10-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2031-11-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2031-12-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2032-01-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2032-02-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2032-03-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2032-04-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2032-05-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2032-06-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2032-07-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2032-08-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2032-09-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2032-10-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2032-11-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2032-12-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2033-01-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2033-02-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2033-03-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2033-04-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2033-05-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2033-06-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2033-07-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2033-08-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2033-09-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2033-10-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2033-11-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2033-12-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2034-01-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2034-02-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2034-03-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2034-04-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2034-05-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2034-06-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2034-07-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2034-08-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2034-09-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2034-10-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2034-11-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2034-12-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2035-01-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2035-02-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2035-03-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2035-04-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2035-05-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2035-06-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2035-07-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2035-08-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2035-09-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2035-10-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2035-11-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2035-12-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2036-01-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2036-02-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2036-03-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2036-04-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2036-05-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2036-06-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2036-07-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2036-08-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2036-09-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2036-10-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2036-11-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2036-12-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2037-01-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2037-02-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2037-03-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2037-04-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2037-05-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2037-06-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2037-07-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2037-08-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2037-09-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2037-10-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2037-11-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2037-12-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2038-01-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2038-02-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2038-03-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2038-04-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2038-05-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2038-06-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2038-07-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2038-08-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2038-09-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2038-10-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2038-11-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2038-12-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2039-01-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2039-02-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2039-03-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2039-04-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2039-05-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2039-06-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2039-07-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2039-08-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2039-09-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2039-10-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2039-11-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2039-12-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2040-01-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2040-02-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2040-03-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2040-04-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2040-05-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2040-06-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2040-07-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2040-08-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2040-09-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2040-10-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2040-11-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2040-12-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2041-01-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2041-02-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2041-03-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2041-04-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2041-05-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2041-06-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2041-07-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2041-08-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2041-09-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2041-10-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2041-11-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2041-12-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2042-01-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2042-02-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2042-03-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2042-04-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2042-05-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2042-06-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2042-07-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2042-08-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2042-09-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2042-10-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2042-11-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2042-12-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2043-01-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2043-02-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2043-03-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2043-04-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2043-05-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2043-06-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2043-07-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2043-08-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2043-09-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2043-10-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2043-11-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2043-12-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2044-01-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2044-02-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2044-03-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2044-04-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2044-05-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2044-06-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2044-07-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2044-08-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2044-09-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2044-10-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2044-11-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2044-12-05T00:00:00.000Z,Income,55000.00,
Scale Up Salary,,,Kr Scale Up,,,,,salary,,,2045-01-05T00:00:00.000Z,Income,55000.00,
