amount,type,title,category,date,tags
60000.00,Income,Kr Scale Up,Scale Up Salary,2027-04-05T00:00:00.000Z,salary
60000.00,Income,Kr Scale Up,Scale Up Salary,2027-05-05T00:00:00.000Z,salary
60000.00,Income,Kr Scale Up,Scale Up Salary,2027-06-05T00:00:00.000Z,salary
60000.00,Income,Kr Scale Up,Scale Up Salary,2027-07-05T00:00:00.000Z,salary
60000.00,Income,Kr Scale Up,Scale Up Salary,2027-08-05T00:00:00.000Z,salary
60000.00,Income,Kr Scale Up,Scale Up Salary,2027-09-05T00:00:00.000Z,salary
60000.00,Income,Kr Scale Up,Scale Up Salary,2027-10-05T00:00:00.000Z,salary
60000.00,Income,Kr Scale Up,Scale Up Salary,2027-11-05T00:00:00.000Z,salary
60000.00,Income,Kr Scale Up,Scale Up Salary,2027-12-05T00:00:00.000Z,salary
60000.00,Income,Kr Scale Up,Scale Up Salary,2028-01-05T00:00:00.000Z,salary
60000.00,Income,Kr Scale Up,Scale Up Salary,2028-02-05T00:00:00.000Z,salary
60000.00,Income,Kr Scale Up,Scale Up Salary,2028-03-05T00:00:00.000Z,salary
60000.00,Income,Kr Scale Up,Scale Up Salary,2028-04-05T00:00:00.000Z,salary
60000.00,Income,Kr Scale Up,Scale Up Salary,2028-05-05T00:00:00.000Z,salary
60000.00,Income,Kr Scale Up,Scale Up Salary,2028-06-05T00:00:00.000Z,salary
60000.00,Income,Kr Scale Up,Scale Up Salary,2028-07-05T00:00:00.000Z,salary
60000.00,Income,Kr Scale Up,Scale Up Salary,2028-08-05T00:00:00.000Z,salary
60000.00,Income,Kr Scale Up,Scale Up Salary,2028-09-05T00:00:00.000Z,salary
60000.00,Income,Kr Scale Up,Scale Up Salary,2028-10-05T00:00:00.000Z,salary
60000.00,Income,Kr Scale Up,Scale Up Salary,2028-11-05T00:00:00.000Z,salary
60000.00,Income,Kr Scale Up,Scale Up Salary,2028-12-05T00:00:00.000Z,salary
60000.00,Income,Kr Scale Up,Scale Up Salary,2029-01-05T00:00:00.000Z,salary
60000.00,Income,Kr Scale Up,Scale Up Salary,2029-02-05T00:00:00.000Z,salary
60000.00,Income,Kr Scale Up,Scale Up Salary,2029-03-05T00:00:00.000Z,salary
60000.00,Income,Kr Scale Up,Scale Up Salary,2029-04-05T00:00:00.000Z,salary
60000.00,Income,Kr Scale Up,Scale Up Salary,2029-05-05T00:00:00.000Z,salary
60000.00,Income,Kr Scale Up,Scale Up Salary,2029-06-05T00:00:00.000Z,salary
60000.00,Income,Kr Scale Up,Scale Up Salary,2029-07-05T00:00:00.000Z,salary
60000.00,Income,Kr Scale Up,Scale Up Salary,2029-08-05T00:00:00.000Z,salary
60000.00,Income,Kr Scale Up,Scale Up Salary,2029-09-05T00:00:00.000Z,salary
60000.00,Income,Kr Scale Up,Scale Up Salary,2029-10-05T00:00:00.000Z,salary
60000.00,Income,Kr Scale Up,Scale Up Salary,2029-11-05T00:00:00.000Z,salary
60000.00,Income,Kr Scale Up,Scale Up Salary,2029-12-05T00:00:00.000Z,salary
60000.00,Income,Kr Scale Up,Scale Up Salary,2030-01-05T00:00:00.000Z,salary
60000.00,Income,Kr Scale Up,Scale Up Salary,2030-02-05T00:00:00.000Z,salary
60000.00,Income,Kr Scale Up,Scale Up Salary,2030-03-05T00:00:00.000Z,salary
60000.00,Income,Kr Scale Up,Scale Up Salary,2030-04-05T00:00:00.000Z,salary
60000.00,Income,Kr Scale Up,Scale Up Salary,2030-05-05T00:00:00.000Z,salary
60000.00,Income,Kr Scale Up,Scale Up Salary,2030-06-05T00:00:00.000Z,salary
60000.00,Income,Kr Scale Up,Scale Up Salary,2030-07-05T00:00:00.000Z,salary
60000.00,Income,Kr Scale Up,Scale Up Salary,2030-08-05T00:00:00.000Z,salary
60000.00,Income,Kr Scale Up,Scale Up Salary,2030-09-05T00:00:00.000Z,salary
60000.00,Income,Kr Scale Up,Scale Up Salary,2030-10-05T00:00:00.000Z,salary
60000.00,Income,Kr Scale Up,Scale Up Salary,2030-11-05T00:00:00.000Z,salary
60000.00,Income,Kr Scale Up,Scale Up Salary,2030-12-05T00:00:00.000Z,salary
5000.00,Expense,Pet Monthly,Pets,2025-05-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2025-06-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2025-07-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2025-08-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2025-09-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2025-10-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2025-11-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2025-12-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2026-01-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2026-02-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2026-03-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2026-04-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2026-05-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2026-06-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2026-07-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2026-08-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2026-09-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2026-10-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2026-11-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2026-12-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2027-01-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2027-02-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2027-03-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2027-04-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2027-05-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2027-06-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2027-07-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2027-08-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2027-09-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2027-10-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2027-11-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2027-12-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2028-01-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2028-02-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2028-03-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2028-04-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2028-05-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2028-06-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2028-07-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2028-08-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2028-09-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2028-10-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2028-11-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2028-12-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2029-01-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2029-02-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2029-03-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2029-04-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2029-05-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2029-06-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2029-07-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2029-08-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2029-09-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2029-10-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2029-11-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2029-12-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2030-01-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2030-02-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2030-03-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2030-04-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2030-05-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2030-06-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2030-07-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2030-08-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2030-09-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2030-10-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2030-11-06T00:00:00.000Z,"monthly, pets"
5000.00,Expense,Pet Monthly,Pets,2030-12-06T00:00:00.000Z,"monthly, pets"
1000.00,Expense,Gas,Household,2025-05-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2025-06-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2025-07-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2025-08-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2025-09-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2025-10-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2025-11-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2025-12-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2026-01-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2026-02-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2026-03-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2026-04-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2026-05-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2026-06-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2026-07-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2026-08-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2026-09-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2026-10-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2026-11-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2026-12-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2027-01-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2027-02-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2027-03-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2027-04-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2027-05-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2027-06-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2027-07-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2027-08-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2027-09-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2027-10-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2027-11-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2027-12-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2028-01-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2028-02-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2028-03-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2028-04-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2028-05-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2028-06-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2028-07-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2028-08-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2028-09-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2028-10-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2028-11-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2028-12-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2029-01-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2029-02-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2029-03-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2029-04-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2029-05-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2029-06-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2029-07-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2029-08-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2029-09-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2029-10-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2029-11-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2029-12-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2030-01-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2030-02-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2030-03-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2030-04-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2030-05-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2030-06-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2030-07-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2030-08-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2030-09-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2030-10-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2030-11-06T00:00:00.000Z,"monthly, bills"
1000.00,Expense,Gas,Household,2030-12-06T00:00:00.000Z,"monthly, bills"
2500.00,Expense,Groom pets,Pets,2025-05-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2025-06-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2025-07-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2025-08-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2025-09-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2025-10-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2025-11-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2025-12-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2026-01-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2026-02-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2026-03-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2026-04-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2026-05-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2026-06-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2026-07-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2026-08-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2026-09-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2026-10-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2026-11-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2026-12-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2027-01-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2027-02-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2027-03-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2027-04-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2027-05-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2027-06-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2027-07-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2027-08-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2027-09-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2027-10-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2027-11-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2027-12-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2028-01-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2028-02-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2028-03-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2028-04-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2028-05-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2028-06-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2028-07-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2028-08-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2028-09-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2028-10-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2028-11-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2028-12-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2029-01-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2029-02-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2029-03-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2029-04-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2029-05-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2029-06-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2029-07-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2029-08-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2029-09-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2029-10-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2029-11-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2029-12-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2030-01-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2030-02-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2030-03-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2030-04-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2030-05-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2030-06-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2030-07-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2030-08-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2030-09-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2030-10-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2030-11-06T00:00:00.000Z,"monthly, pets"
2500.00,Expense,Groom pets,Pets,2030-12-06T00:00:00.000Z,"monthly, pets"
1500.00,Expense,WiFi,Household,2025-05-06T00:00:00.000Z,"monthly, bills"
1500.00,Expense,WiFi,Household,2025-06-06T00:00:00.000Z,"monthly, bills"
1500.00,Expense,WiFi,Household,2025-07-06T00:00:00.000Z,"monthly, bills"
1500.00,Expense,WiFi,Household,2025-08-06T00:00:00.000Z,"monthly, bills"
1500.00,Expense,WiFi,Household,2025-09-06T00:00:00.000Z,"monthly, bills"
1500.00,Expense,WiFi,Household,2025-10-06T00:00:00.000Z,"monthly, bills"
1500.00,Expense,WiFi,Household,2025-11-06T00:00:00.000Z,"monthly, bills"
1500.00,Expense,WiFi,Household,2025-12-06T00:00:00.000Z,"monthly, bills"
1500.00,Expense,WiFi,Household,2026-01-06T00:00:00.000Z,"monthly, bills"
1500.00,Expense,WiFi,Household,2026-02-06T00:00:00.000Z,"monthly, bills"
1500.00,Expense,WiFi,Household,2026-03-06T00:00:00.000Z,"monthly, bills"
1500.00,Expense,WiFi,Household,2026-04-06T00:00:00.000Z,"monthly, bills"
1500.00,Expense,WiFi,Household,2026-05-06T00:00:00.000Z,"monthly, bills"
1500.00,Expense,WiFi,Household,2026-06-06T00:00:00.000Z,"monthly, bills"
1500.00,Expense,WiFi,Household,2026-07-06T00:00:00.000Z,"monthly, bills"
1500.00,Expense,WiFi,Household,2026-08-06T00:00:00.000Z,"monthly, bills"
1500.00,Expense,WiFi,Household,2026-09-06T00:00:00.000Z,"monthly, bills"
1500.00,Expense,WiFi,Household,2026-10-06T00:00:00.000Z,"monthly, bills"
1500.00,Expense,WiFi,Household,2026-11-06T00:00:00.000Z,"monthly, bills"
1500.00,Expense,WiFi,Household,2026-12-06T00:00:00.000Z,"monthly, bills"
1500.00,Expense,WiFi,Household,2027-01-06T00:00:00.000Z,"monthly, bills"
1500.00,Expense,WiFi,Household,2027-02-06T00:00:00.000Z,"monthly, bills"
1500.00,Expense,WiFi,Household,2027-03-06T00:00:00.000Z,"monthly, bills"
